Time,Instantaneous Solar energy Generation(kWh),Instantaneous Solar Usage (kWh),Instantaneous User Consumption (kWh),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU rates (INR),Predicted TOU rates (1 hour ahead),Cumulative Energy Consumption,Predicted Solar Generation (kWh),Optimal Solar Usage (kWh),Optimal Grid Usage (kWh),Instantaneous Full Grid Cost (INR),Instantaneous Actual Cost (INR),Instantaneous Savings (INR),Cumulative Savings (INR),Cumulative Bill (INR),Cumulative Energy Saved (kWh),Trees Saved,Battery Level (kWh)
7/12/2024 7:19,0,0,0.24,0.03,0.057,0.104,0.099,19.29775281,24.41011236,888.4,0,0.24,0,4.631460674,0,4.631460674,16062.79494,2803.891292,794.87,29.648651,23.27777778
7/12/2024 7:26,0,0,0,0,0,0,0,19.29775281,24.41011236,888.4,0,0,0,0,0,0,16062.79494,2803.891292,794.87,29.648651,23.27777778
7/12/2024 7:29,0,0,0.23,0.046,0.026,0.046,0.062,19.29775281,24.41011236,888.63,0,0.23,0,4.438483146,0,4.438483146,16067.23343,2803.891292,795.1,29.65723,23.02222222
7/12/2024 7:31,0,0,0.24,0.015,0.037,0.166,0.018,19.29775281,24.41011236,888.87,0,0.24,0,4.631460674,0,4.631460674,16071.86489,2803.891292,795.34,29.666182,22.75555556
7/12/2024 7:36,0,0,0.23,0.009,0.005,0.025,0.131,19.29775281,24.41011236,889.1,0,0.23,0,4.438483146,0,4.438483146,16076.30337,2803.891292,795.57,29.674761,22.5
7/12/2024 7:42,0,0,0.24,0.025,0.104,0.025,0.042,19.29775281,24.41011236,889.34,0,0.24,0,4.631460674,0,4.631460674,16080.93483,2803.891292,795.81,29.683713,22.23333333
7/12/2024 7:47,0,0,0.25,0.162,0.029,0.1,0.022,19.29775281,24.41011236,889.59,0,0.25,0,4.824438203,0,4.824438203,16085.75927,2803.891292,796.06,29.693038,21.95555556
7/12/2024 7:52,0,0,0.27,0.157,0.018,0.018,0.141,19.29775281,24.41011236,889.86,0,0.27,0,5.210393259,0,5.210393259,16090.96966,2803.891292,796.33,29.703109,21.65555556
7/12/2024 7:57,0,0,0.24,0.006,0.063,0.014,0.034,19.29775281,24.41011236,890.1,0,0.24,0,4.631460674,0,4.631460674,16095.60112,2803.891292,796.57,29.712061,21.38888889
7/12/2024 8:02,0,0,0.22,0.003,0.107,0.044,0.041,24.41011236,24.41011236,890.32,0,0.22,0,5.370224719,0,5.370224719,16100.97135,2803.891292,796.79,29.720267,21.14444444
7/12/2024 8:08,0,0,0.25,0.033,0.039,0.1,0.01,24.41011236,24.41011236,890.57,0,0.25,0,6.10252809,0,6.10252809,16107.07388,2803.891292,797.04,29.729592,20.86666667
7/12/2024 8:13,0,0,0.24,0.079,0.071,0.025,0.098,24.41011236,24.41011236,890.81,0,0.24,0,5.858426966,0,5.858426966,16112.9323,2803.891292,797.28,29.738544,20.6
7/12/2024 8:18,0,0,0.28,0.004,0.161,0.081,0.014,24.41011236,24.41011236,891.09,0,0.28,0,6.834831461,0,6.834831461,16119.76714,2803.891292,797.56,29.748988,20.28888889
7/12/2024 8:24,0,0,0.29,0.088,0.089,0.071,0.048,24.41011236,24.41011236,891.38,0,0.29,0,7.078932584,0,7.078932584,16126.84607,2803.891292,797.85,29.759805,19.96666667
7/12/2024 8:30,0,0,0.28,0.116,0.167,0.03,0.012,24.41011236,24.41011236,891.66,0,0.28,0,6.834831461,0,6.834831461,16133.6809,2803.891292,798.13,29.770249,19.65555556
7/12/2024 8:35,0,0,0.28,0.001,0.018,0.031,0.129,24.41011236,24.41011236,891.94,0,0.28,0,6.834831461,0,6.834831461,16140.51573,2803.891292,798.41,29.780693,19.34444444
7/12/2024 8:40,0,0,0.28,0.075,0.094,0.038,0.103,24.41011236,24.41011236,892.22,0,0.28,0,6.834831461,0,6.834831461,16147.35056,2803.891292,798.69,29.791137,19.03333333
7/12/2024 8:45,0,0,0.39,0.124,0.016,0.043,0.03,24.41011236,24.41011236,892.61,0,0.39,0,9.51994382,0,9.51994382,16156.87051,2803.891292,799.08,29.805684,18.6
7/12/2024 8:50,0,0,0.49,0.029,0.15,0.218,0.017,24.41011236,24.41011236,893.1,0,0.49,0,11.96095506,0,11.96095506,16168.83146,2803.891292,799.57,29.823961,18.05555556
7/12/2024 8:56,0,0,0.27,0.015,0.092,0.131,0.018,24.41011236,24.41011236,893.37,0,0.27,0,6.590730337,0,6.590730337,16175.42219,2803.891292,799.84,29.834032,17.75555556
7/12/2024 9:01,0,0,0.29,0.058,0.004,0.118,0.018,24.41011236,24.41011236,893.66,0,0.29,0,7.078932584,0,7.078932584,16182.50112,2803.891292,800.13,29.844849,17.43333333
7/12/2024 9:06,0,0,0.32,0.151,0.007,0.124,0.026,24.41011236,24.41011236,893.98,0,0.32,0,7.811235955,0,7.811235955,16190.31236,2803.891292,800.45,29.856785,17.07777778
7/12/2024 9:11,0,0,0.3,0.001,0.057,0.111,0.048,24.41011236,24.41011236,894.28,0,0.3,0,7.323033708,0,7.323033708,16197.63539,2803.891292,800.75,29.867975,16.74444444
7/12/2024 9:16,0,0,0.32,0.018,0.011,0.027,0.111,24.41011236,24.41011236,894.6,0,0.32,0,7.811235955,0,7.811235955,16205.44663,2803.891292,801.07,29.879911,16.38888889
7/12/2024 9:22,0,0,0.57,0.095,0.372,0.082,0.08,24.41011236,24.41011236,895.17,0,0.57,0,13.91376405,0,13.91376405,16219.36039,2803.891292,801.64,29.901172,15.75555556
7/12/2024 9:28,0,0,0.53,0.23,0.092,0.022,0.053,24.41011236,24.41011236,895.7,0,0.53,0,12.93735955,0,12.93735955,16232.29775,2803.891292,802.17,29.920941,15.16666667
7/12/2024 9:32,0,0,0.33,0.056,0.036,0.052,0.098,24.41011236,24.41011236,896.03,0,0.33,0,8.055337079,0,8.055337079,16240.35309,2803.891292,802.5,29.93325,14.8
7/12/2024 9:33,0,0,0.33,0.068,0.015,0.069,0.193,24.41011236,24.41011236,896.36,0,0.33,0,8.055337079,0,8.055337079,16248.40843,2803.891292,802.83,29.945559,14.43333333
7/12/2024 9:38,0,0,0.31,0.064,0.069,0.099,0.062,24.41011236,24.41011236,896.67,0,0.31,0,7.567134832,0,7.567134832,16255.97556,2803.891292,803.14,29.957122,14.08888889
7/12/2024 9:43,0,0,0.53,0.035,0.049,0.016,0.066,24.41011236,24.41011236,897.2,0,0.53,0,12.93735955,0,12.93735955,16268.91292,2803.891292,803.67,29.976891,13.5
7/12/2024 9:48,0,0,0.34,0.021,0.119,0.025,0.058,24.41011236,24.41011236,897.54,0,0.34,0,8.299438202,0,8.299438202,16277.21236,2803.891292,804.01,29.989573,13.12222222
7/12/2024 9:53,0,0,0.33,0.108,0.112,0.03,0.077,24.41011236,24.41011236,897.87,0,0.33,0,8.055337079,0,8.055337079,16285.2677,2803.891292,804.34,30.001882,12.75555556
7/12/2024 9:58,0,0,0.35,0.192,0.007,0.008,0.041,24.41011236,24.41011236,898.22,0,0.35,0,8.543539326,0,8.543539326,16293.81124,2803.891292,804.69,30.014937,12.36666667
7/12/2024 10:03,0,0,0.33,0.044,0.024,0.177,0.046,24.41011236,24.41011236,898.55,0,0.33,0,8.055337079,0,8.055337079,16301.86657,2803.891292,805.02,30.027246,12
7/12/2024 10:09,0,0,0.33,0.128,0.102,0.064,0.052,24.41011236,24.41011236,898.88,0,0.33,0,8.055337079,0,8.055337079,16309.92191,2803.891292,805.35,30.039555,11.63333333
7/12/2024 10:14,0,0,0.31,0.118,0.024,0.007,0.058,24.41011236,24.41011236,899.19,0,0.31,0,7.567134832,0,7.567134832,16317.48905,2803.891292,805.66,30.051118,11.28888889
7/12/2024 10:19,0,0,0.27,0.053,0.065,0.107,0.109,24.41011236,24.41011236,899.46,0,0.27,0,6.590730337,0,6.590730337,16324.07978,2803.891292,805.93,30.061189,10.98888889
7/12/2024 10:25,0,0,0.24,0.012,0.125,0.097,0.028,24.41011236,24.41011236,899.7,0,0.24,0,5.858426966,0,5.858426966,16329.9382,2803.891292,806.17,30.070141,10.72222222
7/12/2024 10:30,0,0,0.26,0.023,0.032,0.025,0.001,24.41011236,24.41011236,899.96,0,0.26,0,6.346629214,0,6.346629214,16336.28483,2803.891292,806.43,30.079839,10.43333333
7/12/2024 10:35,0,0,0.51,0.225,0.128,0.02,0.14,24.41011236,24.41011236,900.47,0,0.51,0,12.4491573,0,12.4491573,16348.73399,2803.891292,806.94,30.098862,9.866666667
7/12/2024 10:40,0,0,0.33,0.033,0.053,0.2,0.095,24.41011236,24.41011236,900.8,0,0.33,0,8.055337079,0,8.055337079,16356.78933,2803.891292,807.27,30.111171,9.5
7/12/2024 10:46,0,0,0.33,0.066,0.071,0.036,0.082,24.41011236,24.41011236,901.13,0,0.33,0,8.055337079,0,8.055337079,16364.84466,2803.891292,807.6,30.12348,9.133333333
7/12/2024 10:51,0,0,0.33,0.079,0.006,0.194,0.032,24.41011236,24.41011236,901.46,0,0.33,0,8.055337079,0,8.055337079,16372.9,2803.891292,807.93,30.135789,8.766666667
7/12/2024 10:56,0,0,0.31,0.049,0.017,0.134,0.198,24.41011236,24.41011236,901.77,0,0.31,0,7.567134832,0,7.567134832,16380.46714,2803.891292,808.24,30.147352,8.422222222
7/12/2024 11:01,0,0,0.31,0.122,0.057,0.034,0.026,24.41011236,24.41011236,902.08,0,0.31,0,7.567134832,0,7.567134832,16388.03427,2803.891292,808.55,30.158915,8.077777778
7/12/2024 11:06,0,0,0.33,0.116,0.062,0.134,0.159,24.41011236,24.41011236,902.41,0,0.33,0,8.055337079,0,8.055337079,16396.08961,2803.891292,808.88,30.171224,7.711111111
7/12/2024 11:11,0,0,0.33,0.161,0.01,0.117,0.142,24.41011236,24.41011236,902.74,0,0.33,0,8.055337079,0,8.055337079,16404.14494,2803.891292,809.21,30.183533,7.344444444
7/12/2024 11:18,0,0,0.27,0.066,0.112,0.131,0.024,24.41011236,24.41011236,903.01,0,0.27,0,6.590730337,0,6.590730337,16410.73567,2803.891292,809.48,30.193604,7.044444444
7/12/2024 11:23,0,0,0.27,0.013,0.054,0.021,0.14,24.41011236,24.41011236,903.28,0,0.27,0,6.590730337,0,6.590730337,16417.3264,2803.891292,809.75,30.203675,6.744444444
7/12/2024 11:28,0,0,0.24,0.022,0.079,0.053,0.066,24.41011236,24.41011236,903.52,0,0.24,0,5.858426966,0,5.858426966,16423.18483,2803.891292,809.99,30.212627,6.477777778
7/12/2024 11:34,0,0,0.24,0.058,0.002,0.021,0.054,24.41011236,24.41011236,903.76,0,0.24,0,5.858426966,0,5.858426966,16429.04326,2803.891292,810.23,30.221579,6.211111111
7/12/2024 11:39,0,0,0.24,0.052,0.191,0.018,0.037,24.41011236,24.41011236,904,0,0.24,0,5.858426966,0,5.858426966,16434.90169,2803.891292,810.47,30.230531,5.944444444
7/12/2024 11:44,0,0,0.29,0.115,0.119,0.073,0.066,24.41011236,24.41011236,904.29,0,0.29,0,7.078932584,0,7.078932584,16441.98062,2803.891292,810.76,30.241348,5.622222222
7/12/2024 11:49,0,0,0.29,0.029,0.02,0.089,0.009,24.41011236,24.41011236,904.58,0,0.29,0,7.078932584,0,7.078932584,16449.05955,2803.891292,811.05,30.252165,5.3
7/12/2024 11:54,0,0,0.29,0.01,0.143,0.104,0.134,24.41011236,19.29775281,904.87,0,0.29,0,7.078932584,0,7.078932584,16456.13848,2803.891292,811.34,30.262982,4.977777778
7/12/2024 12:00,0,0,0.29,0.109,0.003,0.01,0.023,24.41011236,19.29775281,905.16,0,0.29,0,7.078932584,0,7.078932584,16463.21742,2803.891292,811.63,30.273799,4.655555556
7/12/2024 12:05,0,0,0.29,0.092,0.073,0.116,0.015,24.41011236,19.29775281,905.45,0,0.29,0,7.078932584,0,7.078932584,16470.29635,2803.891292,811.92,30.284616,4.333333333
7/12/2024 12:10,0,0,0.33,0.046,0.019,0.031,0.023,24.41011236,19.29775281,905.78,0,0.33,0,8.055337079,0,8.055337079,16478.35169,2803.891292,812.25,30.296925,3.966666667
7/12/2024 12:15,0,0,0.35,0.012,0.085,0.013,0.104,24.41011236,19.29775281,906.13,0,0.35,0,8.543539326,0,8.543539326,16486.89523,2803.891292,812.6,30.30998,3.577777778
7/12/2024 12:20,0,0,0.35,0.235,0.121,0.044,0.039,24.41011236,19.29775281,906.48,0,0.35,0,8.543539326,0,8.543539326,16495.43876,2803.891292,812.95,30.323035,3.188888889
7/12/2024 12:27,0,0,0.27,0.103,0.068,0.118,0.031,24.41011236,19.29775281,906.75,0,0.27,0,6.590730337,0,6.590730337,16502.02949,2803.891292,813.22,30.333106,2.888888889
7/12/2024 12:32,0,0,0.33,0.011,0.081,0.129,0.076,24.41011236,19.29775281,907.08,0,0.33,0,8.055337079,0,8.055337079,16510.08483,2803.891292,813.55,30.345415,2.522222222
7/12/2024 12:33,0,0,0.31,0.066,0.067,0.112,0.04,24.41011236,19.29775281,907.39,0,0.31,0,7.567134832,0,7.567134832,16517.65197,2803.891292,813.86,30.356978,2.177777778
7/12/2024 12:37,0,0,0.31,0.112,0.098,0.022,0.028,24.41011236,19.29775281,907.7,0,0.31,0,7.567134832,0,7.567134832,16525.2191,2803.891292,814.17,30.368541,1.833333333
7/12/2024 12:42,0,0,0.31,0.047,0.014,0.149,0.056,24.41011236,19.29775281,908.01,0,0.31,0,7.567134832,0,7.567134832,16532.78624,2803.891292,814.48,30.380104,1.488888889
7/12/2024 12:47,0,0,0.27,0.015,0.097,0.102,0.106,19.29775281,19.29775281,908.28,0,0.27,0,5.210393259,0,5.210393259,16537.99663,2803.891292,814.75,30.390175,1.188888889
7/12/2024 12:48,0,0,0.27,0.004,0.155,0.079,0.068,19.29775281,19.29775281,908.55,0,0.27,0,5.210393259,0,5.210393259,16543.20702,2803.891292,815.02,30.400246,0.888888889
7/12/2024 12:52,0,0,0.27,0.026,0.054,0.064,0.051,19.29775281,19.29775281,908.82,0,0.27,0,5.210393259,0,5.210393259,16548.41742,2803.891292,815.29,30.410317,0.588888889
7/12/2024 12:57,0,0,0.27,0.073,0.047,0.003,0.133,19.29775281,19.29775281,909.09,0,0.27,0,5.210393259,0,5.210393259,16553.62781,2803.891292,815.56,30.420388,0.288888889
7/12/2024 13:02,0,0,0.27,0.138,0.099,0.083,0.066,19.29775281,19.29775281,909.36,0,0.26,0.01,5.210393259,0.192977528,5.017415731,16558.64523,2804.08427,815.82,30.430086,0
7/12/2024 13:08,0,0,0.28,0.092,0.003,0.08,0.077,19.29775281,19.29775281,909.64,0,0,0.28,5.403370787,5.403370787,0,16558.64523,2809.48764,815.82,30.430086,0
7/12/2024 13:13,0,0,0.28,0.213,0.204,0.077,0.093,19.29775281,19.29775281,909.92,0,0,0.28,5.403370787,5.403370787,0,16558.64523,2814.891011,815.82,30.430086,0
7/12/2024 13:19,0,0,0.28,0.017,0.005,0.005,0.082,19.29775281,19.29775281,910.2,0,0,0.28,5.403370787,5.403370787,0,16558.64523,2820.294382,815.82,30.430086,0
7/12/2024 13:21,0,0,0.27,0.014,0.039,0.096,0.115,19.29775281,19.29775281,910.47,0,0,0.27,5.210393259,5.210393259,0,16558.64523,2825.504775,815.82,30.430086,0
7/12/2024 13:24,0,0,0.27,0.187,0.031,0.056,0.229,19.29775281,19.29775281,910.74,0,0,0.27,5.210393259,5.210393259,0,16558.64523,2830.715169,815.82,30.430086,0
7/12/2024 13:30,0,0,0.27,0.133,0.009,0.072,0.005,19.29775281,19.29775281,911.01,0,0,0.27,5.210393259,5.210393259,0,16558.64523,2835.925562,815.82,30.430086,0
7/12/2024 13:35,0,0,0.27,0.011,0.064,0.036,0.087,19.29775281,19.29775281,911.28,0,0,0.27,5.210393259,5.210393259,0,16558.64523,2841.135955,815.82,30.430086,0
7/12/2024 13:40,0,0,0.27,0.148,0.01,0.01,0.185,19.29775281,19.29775281,911.55,0,0,0.27,5.210393259,5.210393259,0,16558.64523,2846.346348,815.82,30.430086,0
7/12/2024 13:41,0,0,0.27,0.095,0.004,0.066,0.063,19.29775281,19.29775281,911.82,0,0,0.27,5.210393259,5.210393259,0,16558.64523,2851.556742,815.82,30.430086,0
7/12/2024 13:46,0,0,0.26,0.085,0.01,0.032,0.077,19.29775281,19.29775281,912.08,0,0,0.26,5.017415731,5.017415731,0,16558.64523,2856.574157,815.82,30.430086,0
7/12/2024 13:51,0,0,0.46,0.086,0.146,0.138,0.049,19.29775281,19.29775281,912.54,0,0,0.46,8.876966293,8.876966293,0,16558.64523,2865.451124,815.82,30.430086,0
7/12/2024 13:51,0,0,0.47,0.094,0.225,0.002,0.038,19.29775281,19.29775281,913.01,0,0,0.47,9.069943821,9.069943821,0,16558.64523,2874.521067,815.82,30.430086,0
7/12/2024 13:57,0,0,0.29,0.014,0.16,0.029,0.047,19.29775281,19.29775281,913.3,0,0,0.29,5.596348315,5.596348315,0,16558.64523,2880.117416,815.82,30.430086,0
7/12/2024 14:02,0,0,0.28,0.117,0.111,0.005,0.12,19.29775281,19.29775281,913.58,0,0,0.28,5.403370787,5.403370787,0,16558.64523,2885.520787,815.82,30.430086,0
7/12/2024 14:07,0,0,0.28,0.066,0.049,0.021,0.09,19.29775281,19.29775281,913.86,0,0,0.28,5.403370787,5.403370787,0,16558.64523,2890.924157,815.82,30.430086,0
7/12/2024 14:12,0,0,0.28,0.05,0.116,0.082,0.026,19.29775281,19.29775281,914.14,0,0,0.28,5.403370787,5.403370787,0,16558.64523,2896.327528,815.82,30.430086,0
7/12/2024 14:17,0,0,0.28,0.056,0.038,0.075,0.035,19.29775281,19.29775281,914.42,0,0,0.28,5.403370787,5.403370787,0,16558.64523,2901.730899,815.82,30.430086,0
7/12/2024 14:23,0,0,0.28,0.135,0.059,0.068,0.037,19.29775281,10,914.7,0,0,0.28,5.403370787,5.403370787,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:26,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:26,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:30,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:35,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:40,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:45,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:46,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:50,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 14:55,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 15:00,0,0,0,0,0,0,0,19.29775281,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 15:05,0,0,0,0,0,0,0,10,10,914.7,0,0,0,0,0,0,16558.64523,2907.13427,815.82,30.430086,0
7/12/2024 15:08,0,0,0.41,0.137,0.1,0.008,0.057,10,10,915.11,0,0,0.41,4.1,4.1,0,16558.64523,2911.23427,815.82,30.430086,0
7/12/2024 15:10,0,0,0.36,0.024,0.242,0.129,0.096,10,10,915.47,0,0,0.36,3.6,3.6,0,16558.64523,2914.83427,815.82,30.430086,0
7/12/2024 15:15,0,0,0.34,0.234,0.005,0.006,0.019,10,10,915.81,0,0,0.34,3.4,3.4,0,16558.64523,2918.23427,815.82,30.430086,0
7/12/2024 15:15,0,0,0.35,0.062,0.036,0.071,0.138,10,10,916.16,0,0,0.35,3.5,3.5,0,16558.64523,2921.73427,815.82,30.430086,0
7/12/2024 15:16,0,0,0.35,0.019,0.078,0.129,0.043,10,10,916.51,0,0,0.35,3.5,3.5,0,16558.64523,2925.23427,815.82,30.430086,0
7/12/2024 15:20,0,0,0.33,0.154,0.003,0.098,0.033,10,10,916.84,0,0,0.33,3.3,3.3,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:25,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:26,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:29,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:34,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:39,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:44,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:45,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:49,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:54,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 15:59,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 16:04,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 16:09,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 16:11,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 16:15,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 16:20,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 16:25,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 16:30,0,0,0,0,0,0,0,10,10,916.84,0,0,0,0,0,0,16558.64523,2928.53427,815.82,30.430086,0
7/12/2024 16:34,0,0,0.44,0.178,0.034,0.244,0.173,10,10,917.28,0,0,0.44,4.4,4.4,0,16558.64523,2932.93427,815.82,30.430086,0
7/12/2024 16:36,,0,,,,,,10,10,917.28,,0,0.44,4.4,4.4,0,16558.64523,2937.33427,815.82,30.430086,0
7/12/2024 16:40,0,0,0.47,0.205,0.099,0.287,0.159,10,10,917.75,0,0,0.47,4.7,4.7,0,16558.64523,2942.03427,815.82,30.430086,0
7/12/2024 16:45,0,0,0.35,0.099,0.069,0.263,0.084,10,10,918.1,0,0,0.35,3.5,3.5,0,16558.64523,2945.53427,815.82,30.430086,0
7/12/2024 16:50,0,0,0.3,0.008,0.24,0.082,0.142,10,10,918.4,0,0,0.3,3,3,0,16558.64523,2948.53427,815.82,30.430086,0
7/12/2024 16:55,0,0,0.33,0.059,0.105,0.111,0.005,10,10,918.73,0,0,0.33,3.3,3.3,0,16558.64523,2951.83427,815.82,30.430086,0
7/12/2024 17:01,0,0,0.32,0.061,0.003,0.162,0.014,10,10,919.05,0,0,0.32,3.2,3.2,0,16558.64523,2955.03427,815.82,30.430086,0
7/12/2024 17:05,0,0,0.32,0.003,0.017,0.075,0.123,10,24.41011236,919.37,0,0,0.32,3.2,3.2,0,16558.64523,2958.23427,815.82,30.430086,0
7/12/2024 17:09,0,0,0.33,0.074,0.017,0.108,0.209,10,24.41011236,919.7,0,0,0.33,3.3,3.3,0,16558.64523,2961.53427,815.82,30.430086,0
7/12/2024 17:14,0,0,0.81,0.007,0.406,0.198,0.37,10,24.41011236,920.51,0,0,0.81,8.1,8.1,0,16558.64523,2969.63427,815.82,30.430086,0
7/12/2024 17:19,0,0,0.32,0.032,0.157,0.119,0.036,10,24.41011236,920.83,0,0,0.32,3.2,3.2,0,16558.64523,2972.83427,815.82,30.430086,0
7/12/2024 17:24,0,0,0.33,0.178,0.008,0.154,0.1,10,24.41011236,921.16,0,0,0.33,3.3,3.3,0,16558.64523,2976.13427,815.82,30.430086,0
7/12/2024 17:30,0,0,0.34,0.009,0.042,0.111,0,10,24.41011236,921.5,0,0,0.34,3.4,3.4,0,16558.64523,2979.53427,815.82,30.430086,0
7/12/2024 17:35,0,0,0.33,0.184,0.075,0.042,0.203,10,24.41011236,921.83,0,0,0.33,3.3,3.3,0,16558.64523,2982.83427,815.82,30.430086,0
7/12/2024 17:40,0,0,0.33,0.049,0.127,0.06,0.024,10,24.41011236,922.16,0,0,0.33,3.3,3.3,0,16558.64523,2986.13427,815.82,30.430086,0
7/12/2024 17:46,0,0,0.34,0.156,0.028,0.114,0.027,10,24.41011236,922.5,0,0,0.34,3.4,3.4,0,16558.64523,2989.53427,815.82,30.430086,0
7/12/2024 17:50,0,0,0.36,0.255,0.047,0.175,0.048,10,24.41011236,922.86,0,0,0.36,3.6,3.6,0,16558.64523,2993.13427,815.82,30.430086,0
7/12/2024 17:56,0,0,0.36,0.118,0.027,0.126,0.152,10,24.41011236,923.22,0,0,0.36,3.6,3.6,0,16558.64523,2996.73427,815.82,30.430086,0
7/12/2024 18:01,0,0,0.36,0.038,0.115,0.076,0.065,24.41011236,24.41011236,923.58,0,0,0.36,8.78764045,8.78764045,0,16558.64523,3005.52191,815.82,30.430086,0
7/12/2024 18:06,0,0,0.35,0.085,0.186,0.011,0.013,24.41011236,24.41011236,923.93,0,0,0.35,8.543539326,8.543539326,0,16558.64523,3014.065449,815.82,30.430086,0
7/12/2024 18:11,0,0,0.35,0.02,0.001,0.075,0.139,24.41011236,24.41011236,924.28,0,0,0.35,8.543539326,8.543539326,0,16558.64523,3022.608989,815.82,30.430086,0
7/12/2024 18:17,0,0,0.35,0.048,0.009,0.087,0.006,24.41011236,24.41011236,924.63,0,0,0.35,8.543539326,8.543539326,0,16558.64523,3031.152528,815.82,30.430086,0
7/12/2024 18:23,0,0,0.35,0.231,0.075,0.296,0.285,24.41011236,24.41011236,924.98,0,0,0.35,8.543539326,8.543539326,0,16558.64523,3039.696067,815.82,30.430086,0
7/12/2024 18:28,0,0,0.35,0.018,0.028,0.055,0.127,24.41011236,24.41011236,925.33,0,0,0.35,8.543539326,8.543539326,0,16558.64523,3048.239607,815.82,30.430086,0
7/12/2024 18:33,0,0,0.35,0.053,0.045,0.049,0.07,24.41011236,24.41011236,925.68,0,0,0.35,8.543539326,8.543539326,0,16558.64523,3056.783146,815.82,30.430086,0
7/12/2024 18:38,0,0,0.35,0.09,0.009,0.033,0.045,24.41011236,24.41011236,926.03,0,0,0.35,8.543539326,8.543539326,0,16558.64523,3065.326685,815.82,30.430086,0
7/12/2024 18:44,0,0,0.35,0.158,0.192,0.021,0.133,24.41011236,24.41011236,926.38,0,0,0.35,8.543539326,8.543539326,0,16558.64523,3073.870225,815.82,30.430086,0
7/12/2024 18:49,0,0,0.33,0.172,0.144,0.136,0.079,24.41011236,24.41011236,926.71,0,0,0.33,8.055337079,8.055337079,0,16558.64523,3081.925562,815.82,30.430086,0
